,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,event_date,max_1_day_prcp,max_3_day_prcp,max_7_day_prcp,max_14_day_prcp,avg_30_day_prcp,avg_60_day_prcp,avg_90_day_prcp,avg_365_day_prcp,max_1_day_prcp_mean_flux,max_3_day_prcp_mean_flux,max_7_day_prcp_mean_flux,max_14_day_prcp_mean_flux,avg_30_day_prcp_mean_flux,avg_60_day_prcp_mean_flux,avg_90_day_prcp_mean_flux,avg_365_day_prcp_mean_flux,Runoff_CN_Best,max_1_day_prcp_mean_flux_nc,max_3_day_prcp_mean_flux_nc,max_7_day_prcp_mean_flux_nc,max_14_day_prcp_mean_flux_nc,avg_30_day_prcp_mean_flux_nc,avg_60_day_prcp_mean_flux_nc,avg_90_day_prcp_mean_flux_nc,avg_365_day_prcp_mean_flux_nc
352,352,352,4,4,4,3.0,38.86907196044922,1.35,,4.0,2.0,8.1,7.7,1.6,2.0,,19.0,86.0,42.75,0.6746031746031744,0.17,30.8,4.0,-101.582389,47.895739,1.0,13.8,51.0,0.0,2013-12-16,1.6,1.6,1.6,14.6,1.067741935483871,0.6849999999999999,1.5177777777777777,2.1526027397260274,3.4004559e-06,2.7320235e-05,2.7320235e-05,3.1911226e-05,1.1089727764742226e-05,8.145575864813545e-06,8.32447499160469e-06,1.3266231099139833e-05,0.0,0.0,0.0,4.6078284867689945e-06,6.340509571600705e-06,7.0579658313363325e-06,7.469120646419469e-06,5.633279215544462e-06,2.174779547203798e-05
353,353,353,789,789,789,15.0,48.821739196777344,1.1,,4.0,3.0,5.4,3.0,21.6,,,33.0,69.0,103.0,4.122222222222223,0.2,30.5,4.0,-123.8109,46.1669,0.0,12.0,,,2013-12-27,1.5,1.5,21.6,21.6,4.358064516129031,4.232786885245902,5.108791208791208,4.128415300546448,0.00025897956,0.00035590556,0.00035590556,0.00035590556,0.0001169477902254,0.0001375242065158,0.0001047472325311,5.865872341947928e-05,,9.101449904846959e-06,1.027920370688662e-05,0.00039815023774281144,0.00029247772181406617,0.00023394501477014273,0.00019237409287597984,0.00016995905025396496,6.978330202400684e-05
354,354,354,783,783,783,45.0,29.353496551513672,1.25,,1.0,1.25,6.3,9.0,0.0,,,49.0,160.0,0.0,0.0555555555555555,0.09,10.5,2.0,-121.4902,45.709,0.0,5.7,,,2013-12-30,0.0,0.0,0.5,0.5,0.0296296296296296,0.125,0.0999999999999999,0.2197452229299363,0.00015290319,0.00015290319,0.00021819938,0.00021819938,8.345486847596204e-05,8.10927095248026e-05,6.388880785945396e-05,3.600373781591031e-05,0.0,0.0,0.0,2.2090418497100472e-05,7.328263018280268e-05,7.885276136221364e-05,5.607394996332005e-05,4.9778518587118015e-05,2.0072357074241154e-05
355,355,355,40,40,40,6.0,39.56953430175781,1.33,31.0,1.0,1.25,5.0,9.17,4.1,2.0,1.0,0.0,33.0,101.33333333333331,3.1746031746031744,0.2,25.4,2.0,-83.954545,39.735783,1.0,15.9,,0.0,2013-12-30,4.1,4.1,4.1,62.5,3.7322580645161287,2.9688524590163934,3.554945054945056,2.7568306010928967,2.3394737e-08,4.9840232e-06,9.648187e-05,9.648187e-05,2.7017613593934247e-05,2.034179144404732e-05,2.642057028370498e-05,2.601358626342248e-05,0.0,0.0,0.0,0.0,5.5684799917798955e-06,2.8790645956178196e-05,2.75475704256678e-05,2.8417296562111005e-05,4.2424533603480086e-05
356,356,356,183,183,183,1.0,6.313400268554688,1.4,61.0,4.0,1.0,7.4,9.0,1.0,2.0,0.0,51.0,91.0,8.333333333333334,0.1047619047619047,0.22,29.1,2.0,-100.464364,40.992094,1.0,14.9,,0.0,2014-01-07,0.0,0.5,1.0,1.0,0.132258064516129,0.1081967213114754,0.6582417582417582,1.5155737704918033,0.00012889126,0.00012889126,0.00012889126,0.00012889126,1.086805319558521e-05,8.027731408397431e-06,8.0284709170408e-06,1.7801238985985835e-05,0.0,0.0,0.0,0.0,1.1717565030266996e-05,7.019904387561837e-06,7.3444939516775776e-06,1.2115681784052867e-05,1.615367000340484e-05
357,357,357,749,749,749,60.0,76.14823913574219,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,,0.0,0.45,60.0,4.0,-123.8351,45.1077,0.0,14.1,,,2014-01-11,,,,,,,,20.4,1.8970914e-05,0.00050967024,0.00050967024,0.00050967024,0.0001458119180416,0.0001066663652424,0.0001137550559282,5.715256079116512e-05,,4.229873957228847e-05,1.409957985742949e-05,9.168761607725173e-05,0.00013087164552416652,0.00022933575382921845,0.0002244610368506983,0.00019783599418587983,8.024973794817924e-05
358,358,358,321,321,321,25.0,13.84842586517334,1.3,15.0,2.0,3.0,5.6,23.0,0.0,5.0,,0.0,13.0,0.0,0.0,0.06,15.5,5.0,-95.835977,37.749909,1.0,7.0,46.0,0.0,2014-01-24,0.0,0.0,0.0,0.3,0.0103448275862068,0.0055555555555555,1.4349999999999998,1.8758842443729904,3.1990352e-10,1.2213421e-07,3.8470394e-06,3.8470394e-06,6.261108489820816e-06,5.265038531828431e-06,8.461769048953537e-06,2.2866133435374384e-05,0.0,0.0,0.0,0.0,0.0,4.382213774078991e-06,5.7470369938528165e-06,2.2159940272103995e-05,2.2297048417385668e-05
359,359,359,585,585,585,5.0,74.74002075195312,1.2,,1.0,3.5,5.5,9.0,,,,0.0,33.0,,0.0,0.2,27.2,2.0,-123.8171,44.6677,0.0,13.0,,,2014-02-12,,,,,,,,,8.452147e-05,8.452147e-05,8.452147e-05,8.452147e-05,3.0472716582276256e-05,8.444321947358144e-05,7.44069096833553e-05,4.919303698294774e-05,,0.00019640855316538364,0.00010346328053856269,0.0001352267718175426,0.00015730551967862993,0.00015611709386575967,0.0001623911375645548,0.00015040345897432417,6.270913581829518e-05
360,360,360,664,664,664,30.0,65.32555389404297,0.2,,1.0,75.0,4.5,373.0,,,,0.0,3.0,0.0,0.0,0.45,60.0,4.0,-124.3148,42.1697,0.0,,,,2014-02-12,111.5,111.5,111.5,111.5,111.5,111.5,111.5,83.6,0.00015497551,0.00015497551,0.00015497551,0.00015497551,2.682529672735329e-05,6.984114591018958e-05,6.187595344523764e-05,4.568035760498124e-05,,0.00032488571014255285,0.00010829523671418428,0.00011883323168149218,0.0002500815608073026,0.0002730907581280917,0.00020071028848178685,0.00019699041149578989,7.842319610062987e-05
361,361,361,694,694,694,5.0,74.76673889160156,1.2,,1.0,3.5,5.5,9.0,,,,0.0,33.0,,0.0,0.2,27.2,2.0,-123.8172,44.6677,0.0,13.0,,,2014-02-12,,,,,,,,,8.452147e-05,8.452147e-05,8.452147e-05,8.452147e-05,3.0472716582276256e-05,8.444321947358144e-05,7.44069096833553e-05,4.919303698294774e-05,,0.00019640855316538364,0.00010346328053856269,0.0001352267718175426,0.00015730551967862993,0.00015611709386575967,0.0001623911375645548,0.00015040345897432417,6.270913581829518e-05
362,362,362,878,878,878,12.0,38.49581146240234,1.35,,1.0,3.0,6.7,28.0,0.0,,,0.0,15.0,,0.0,0.14,15.6,0.0,-121.5913,45.7051,0.0,9.6,,,2014-02-12,1.8,1.8,1.8,1.8,0.3047619047619047,0.423404255319149,0.2971428571428571,0.284313725490196,3.0128096e-05,3.0128096e-05,3.0128096e-05,4.597549e-05,1.67900711817905e-05,5.376443581588055e-05,4.7605668559789766e-05,3.192647707731604e-05,,0.00010841058974619955,5.535603850148618e-05,6.354646757245064e-05,7.21138421795331e-05,7.48584425309673e-05,7.650675252079964e-05,7.280630961759016e-05,2.6723180781118572e-05
363,363,363,882,882,882,5.0,29.633350372314453,1.2,,1.0,3.5,5.5,9.0,,,,0.0,33.0,,0.0,0.2,27.2,2.0,-123.8106,44.6606,0.0,13.0,,,2014-02-12,,,,,,,,,8.452147e-05,8.452147e-05,8.452147e-05,8.452147e-05,3.0472716582276256e-05,8.444321947358144e-05,7.44069096833553e-05,4.919303698294774e-05,,0.00023260212037712336,0.00011810122668975964,0.00015772403276059777,0.00016801035962998867,0.00015673509915359318,0.00016091385623440146,0.00014975987141951919,6.196609319886193e-05
364,364,364,93,93,93,18.0,11.779088973999023,1.4,60.0,3.0,1.0,5.2,10.0,9.1,3.0,0.0,5.0,18.0,20.25,1.83968253968254,0.15,12.7,6.0,-86.690629,46.511379,1.0,8.5,203.0,0.0,2014-02-21,9.1,9.1,9.1,9.1,1.9733333333333327,2.163157894736842,2.208333333333333,2.747492625368732,9.0822795e-07,6.508057e-05,6.508057e-05,6.508057e-05,1.1512972186607934e-05,1.6251686759986492e-05,1.7195925463317882e-05,2.2182826421372066e-05,0.0,9.300898454966955e-06,3.10029940919776e-06,4.9488047807244584e-05,2.7468731786939315e-05,4.088694549864158e-05,3.42331150022801e-05,3.464291512500495e-05,2.8731898055411875e-05
365,365,365,640,640,640,8.0,70.9551010131836,0.93,,1.0,6.0,6.1,9.0,14.0,,,0.0,23.0,39.333333333333336,4.492063492063492,0.35,25.8,4.0,-122.27400402,48.82884106,0.0,15.3,7.0,,2014-02-21,2.0,7.2,14.0,15.0,3.293548387096774,4.185245901639344,3.9813186813186814,3.7101648351648335,0.00018372663,0.0002412846,0.0002412846,0.0002412846,4.6915018194040696e-05,7.493047420477388e-05,7.084977824671531e-05,4.428067864855197e-05,,5.439796586870216e-05,0.00013470403791870922,7.022789213806391e-05,0.00010179128730669618,8.559708658140153e-05,8.76758640515618e-05,9.75630318862386e-05,5.2489369409158826e-05
366,366,366,381,381,381,2.0,5.1130805015563965,1.5,,1.0,0.25,9.1,0.215,0.3,5.0,,8.0,152.0,24.03333333333333,0.5714285714285714,0.16,34.9,6.0,-115.741679,39.580814,1.0,14.6,,0.0,2014-02-25,0.0,0.0,0.3,1.5,1.1161290322580644,0.5901639344262295,0.6978021978021978,0.5289617486338798,2.662563e-06,2.662563e-06,6.574135e-05,6.574135e-05,1.417807510222248e-05,8.532683583992241e-06,1.8097777072533656e-05,1.567060094075283e-05,0.0,0.0,0.0,4.074799107911531e-06,2.6760806122183567e-06,6.503658823930891e-06,6.095738172007259e-06,6.717358246532967e-06,6.838729859737214e-06
367,367,367,843,843,843,30.0,63.72555160522461,1.4,,1.0,3.5,5.6,9.0,17.3,,,0.0,20.0,131.66666666666666,4.6571428571428575,0.16,30.2,4.0,-122.4635,45.3958,0.0,13.3,,,2014-02-25,3.6,3.6,11.9,29.5,4.393548387096774,3.19672131147541,2.7109890109890107,2.177868852459016,9.182897e-06,6.0923314e-05,0.0002116644,0.0002116644,2.49404073021824e-05,4.593689419914086e-05,5.354690736274364e-05,2.957451512335022e-05,,7.629494211869314e-05,4.733665264211595e-05,2.6644298486644402e-05,2.253304592159111e-05,6.601637869607657e-05,7.367192301899195e-05,9.078049333766103e-05,4.4762742618331686e-05
368,368,368,790,790,790,50.0,68.28170776367188,1.2,,1.0,2.5,5.0,3.0,10.2,,,23.0,91.0,111.0,4.065079365079366,0.13,25.3,4.0,-122.7444,44.9861,0.0,6.199999,,,2014-03-03,10.2,10.2,10.2,18.8,6.406451612903226,4.198360655737705,2.9351648351648354,2.126502732240437,2.888677e-05,0.00019163311,0.00023145243,0.00030002437,5.895426729626655e-05,6.765812265257303e-05,9.178884356577634e-05,4.761637701476852e-05,,9.349977335659787e-05,9.96891685645096e-05,5.806457920698449e-05,3.9534254028694704e-05,5.5364314903272316e-05,7.608665328007191e-05,8.693450945429504e-05,4.1314884583698586e-05
369,369,369,812,812,812,1.0,55.41244888305664,1.1,,1.0,7.0,6.5,9.0,,,,0.0,33.0,0.0,0.0,0.2,31.7,6.0,-124.1362,43.6911,0.0,13.8,183.0,,2014-03-05,,,,,,,,,7.806569e-06,1.947971e-05,9.683086e-05,0.0005384559,5.088474246553974e-05,5.104268257082608e-05,8.178019791294824e-05,4.27341114808359e-05,,0.0,5.1508715841919184e-05,0.00019386873464100063,0.00013100416981615126,0.00010863530042115599,0.00015101903409231454,0.00015257611812558025,6.69027867843397e-05
370,370,370,660,660,660,80.0,7.83877420425415,0.9,,1.0,5.0,5.3,28.0,,,,0.0,28.0,0.0,0.0,0.18,22.5,2.0,-124.0469,43.419,0.0,13.0,,,2014-03-06,,,,,,,,,5.873554e-13,1.947971e-05,9.683086e-05,0.00011365842,5.081018984017188e-05,4.7160725392677135e-05,7.933333702957021e-05,4.268575259264292e-05,,0.0,1.4742724488314707e-05,0.0001665631280047819,0.00011619267024798319,9.324250277131796e-05,0.0001412967249052599,0.000148808176163584,6.701582606183365e-05
371,371,371,57,57,57,1.0,3.5469846725463867,1.2,,3.0,7.0,4.5,9.0,0.0,0.0,0.0,33.0,43.0,0.0,0.1048387096774193,0.23,29.5,5.0,-77.250672,35.111272,1.0,14.9,203.0,0.0,2014-03-07,12.8,12.8,12.8,12.8,1.5428571428571431,1.0909090909090908,1.4119402985074627,1.4459074733096084,2.3948923e-15,0.00011650109,0.00011650109,0.0008417238,8.991703582910708e-05,6.08060044435225e-05,4.996763124556454e-05,5.686711748893512e-05,0.0,0.0,2.311472962901462e-05,9.906312698149122e-06,1.5000465282355435e-05,2.046578811132349e-05,3.312605622340925e-05,2.7302854505251162e-05,4.602623084792867e-05
372,372,372,350,350,350,9.0,39.969234466552734,1.53,61.0,2.0,3.3,7.0,3.0,5.1,,2.0,0.0,30.0,15.4,0.5587301587301587,0.17,31.3,4.0,-93.997543,40.164926,1.0,11.2,200.0,,2014-03-19,0.0,5.1,5.1,5.1,0.5366666666666667,0.5866666666666667,0.6,2.1046575342465754,2.2667418e-25,3.2137896e-06,3.2137896e-06,7.752797e-06,4.3785504390162895e-06,4.190843378354382e-06,7.208957440755272e-06,1.8609461592141508e-05,0.0,0.0,0.0,6.9439383878489025e-06,5.422136837296421e-06,6.989929261180805e-06,1.1461406757007353e-05,8.183052159438375e-06,2.27276686928235e-05
373,373,373,924,924,924,65.0,70.16632843017578,1.03,,1.0,4.0,5.6,28.0,,,,0.0,2.0,,0.0,0.1,14.2,0.0,-121.8495,48.2847,0.0,9.5,,,2014-03-22,,,,,,,,,0.00016652654,0.00024038661,0.00024038661,0.00024038661,0.0001143509428733,8.12294599323252e-05,9.387829752478434e-05,5.217896692565089e-05,,6.054176537872991e-06,4.225773227517493e-05,2.4746437702560797e-05,2.936956843768712e-05,5.369830614654347e-05,9.294592746300623e-05,0.0001052486477419734,7.325044134631753e-05
374,374,374,774,774,774,30.0,60.99401473999024,0.2,,1.0,75.0,4.5,373.0,0.0,,,0.0,3.0,,0.0,0.45,60.0,2.0,-123.3758,45.6236,0.0,30.0,,,2014-03-26,,0.0,0.0,0.0,1.2125,1.9,1.6666666666666667,1.0685483870967742,2.6243397e-06,2.6243397e-06,0.00036103118,0.00036103118,7.045608013871036e-05,5.4314359554850285e-05,7.702083407316748e-05,4.7335586174733786e-05,,2.136916373274289e-05,1.8046077457256615e-05,2.8118778573116288e-05,1.934268766490277e-05,6.216498877620324e-05,0.00011734462168533355,0.00013224857684690505,7.979445945238695e-05
375,375,375,635,635,635,60.0,59.0529670715332,1.3,,1.0,1.5,6.7,9.0,0.0,,,0.0,13.0,0.0,0.0,0.11,14.3,6.0,-117.3888,44.816,0.0,,,,2014-03-26,0.0,0.0,0.0,0.0,0.0999999999999999,0.0833333333333333,0.1129629629629629,0.2966037735849056,3.408786e-13,3.5607593e-07,0.00016596308,0.00016596308,3.834791947414018e-05,3.50835486844414e-05,4.4001176496303135e-05,3.011314674829861e-05,0.0,7.447794814652298e-06,2.482598347341991e-06,2.3784958102623932e-05,1.547940519230906e-05,2.8432261387933977e-05,3.152085992041975e-05,3.498914884403348e-05,2.4267257686005905e-05
376,376,376,844,844,844,30.0,34.2281379699707,0.2,,1.0,75.0,4.5,373.0,0.0,,,0.0,3.0,,0.0571428571428571,0.45,60.0,2.0,-123.3757,45.6237,0.0,30.0,,,2014-03-26,,0.0,0.0,0.0,1.2125,1.9,1.6666666666666667,1.0685483870967742,2.6243397e-06,2.6243397e-06,0.00036103118,0.00036103118,7.045608013871036e-05,5.4314359554850285e-05,7.702083407316748e-05,4.7335586174733786e-05,,2.136916373274289e-05,1.8046077457256615e-05,2.8118778573116288e-05,1.934268766490277e-05,6.216498877620324e-05,0.00011734462168533355,0.00013224857684690505,7.979445945238695e-05
377,377,377,785,785,785,30.0,62.50008392333984,1.35,,1.0,1.5,6.7,9.0,0.0,,,0.0,30.0,,0.0714285714285714,0.17,28.7,2.0,-123.3342,43.4046,0.0,7.5,,,2014-03-28,31.9,31.9,31.9,31.9,3.1214285714285714,3.192592592592592,1.7596153846153846,0.6363295880149812,0.00011906471,0.00011906471,0.00016549946,0.00016549946,5.471388916972913e-05,4.9926202853112986e-05,5.730000479707799e-05,3.385528326773163e-05,,4.5591328671434894e-05,2.835622763086576e-05,3.244987237849273e-05,2.4029615815379657e-05,3.011874287039973e-05,4.521013761404902e-05,4.81855240650475e-05,3.134327562293038e-05
378,378,378,883,883,883,1.0,12.03722858428955,1.0,,2.0,7.0,4.5,9.0,,,,0.0,15.0,0.0,0.0,0.2,29.9,5.0,-123.8857,45.7063,0.0,11.1,183.0,,2014-03-28,,,,,,,,22.5,0.00010476809,0.00010476809,0.0001403167,0.00042625066,7.968606006392544e-05,6.558850843725602e-05,8.545136715696464e-05,5.282119616970842e-05,,0.0001290267100557685,8.313843864016235e-05,5.950540435151197e-05,3.878733332385309e-05,7.71990671637468e-05,0.00012162594794062898,0.00013010001566726714,8.969773625722155e-05
379,379,379,730,730,730,25.0,40.9713020324707,1.47,34.0,3.5,1.5,5.8,5.0,29.5,3.0,1.0,23.0,36.0,76.66666666666667,2.676190476190476,0.15,15.0,3.0,-76.0673,42.9429,0.0,8.0,55.0,0.0,2014-03-29,29.5,29.5,29.5,29.5,2.609677419354839,2.69672131147541,2.541758241758242,2.984699453551913,4.6316325e-13,3.1375848e-07,0.000102642414,0.000102642414,2.5035663556678425e-05,1.7846946505500995e-05,2.0628513696102704e-05,3.504544423523854e-05,0.0344479299350677,0.0002467286540195346,8.774133311817423e-05,9.127578232437372e-05,6.912108074175194e-05,4.925513712805696e-05,4.689613342634402e-05,4.4589069148059934e-05,3.6048280890099704e-05
380,380,380,907,907,907,75.0,5.320390224456787,0.6,,1.0,12.5,5.0,9.0,,,,0.0,66.0,0.0,0.0,0.4,25.3,2.0,-124.2353,43.1776,0.0,15.4,,,2014-03-29,,,,,,,,,0.00011550656,0.00011550656,0.00011550656,0.00028164373,6.227236003188219e-05,5.53596356323895e-05,6.692622332890092e-05,4.096155366108184e-05,,7.297054253285751e-05,0.0001665268064243719,8.509658073307946e-05,4.8790119762998074e-05,7.549636211479083e-05,8.79145081853494e-05,0.0001076582120731473,5.183681059861556e-05
381,381,381,240,240,240,2.0,7.830361843109131,1.6,92.0,4.0,0.15,5.0,0.917,0.0,2.0,1.0,107.0,152.0,0.0,0.0,0.1,31.4,5.0,-87.71981,38.912613,1.0,13.5,51.0,0.0,2014-04-02,3.2,3.2,8.9,8.9,0.5375000000000001,0.672093023255814,0.6596774193548387,1.608,1.2564465e-05,1.2564465e-05,1.2564465e-05,3.7052123e-05,1.627161510681141e-05,1.968527021465151e-05,1.9472269946211576e-05,2.204440839932992e-05,0.0,0.0,6.437439878936857e-06,4.414326758706011e-05,9.508320363238454e-05,8.607660129200667e-05,6.00147686782293e-05,4.4951681047677994e-05,3.7137364415684715e-05
382,382,382,211,211,211,2.0,2.4405834674835205,1.45,61.0,2.0,2.25,4.7,9.0,0.0,5.0,1.0,0.0,30.0,0.0,0.1984126984126984,0.2,28.4,3.0,-76.91626,36.97916,1.0,15.2,15.0,0.0,2014-04-05,0.0,0.0,28.9,28.9,1.4449999999999998,1.1872340425531915,1.0279411764705884,1.7945945945945947,4.1805897e-09,2.9234945e-06,2.9234945e-06,0.00013712511,1.3148032232804874e-05,5.025690051322532e-05,4.062479549125155e-05,4.373023410277366e-05,0.0,4.7007022658362985e-05,2.3435146431438625e-05,1.0043634574685711e-05,2.0059922462678514e-05,4.297581472201273e-05,2.99894545605639e-05,3.765784640563652e-05,3.9425573049811646e-05
383,383,383,29,29,29,8.0,17.32876205444336,1.45,,1.0,0.25,8.5,28.0,0.0,,,0.0,10.0,0.0,0.0,0.12,16.3,4.0,-116.958949,38.344307,1.0,7.199999,,,2014-04-17,0.0,0.0,0.0,0.3,0.0103448275862068,0.0052631578947368,0.0372093023255813,0.2067448680351906,4.7421476e-05,4.7421476e-05,4.7421476e-05,7.274308e-05,2.7827269398470955e-05,2.297001883931088e-05,1.909314146148037e-05,1.5075056268255243e-05,0.0,0.0,1.3905467312724795e-05,1.3431542356556747e-05,6.7157711782783736e-06,5.041546955908416e-06,7.3765968409134075e-06,6.448394742619712e-06,4.791446826857282e-06
384,384,384,327,327,327,2.0,0.124808669090271,1.35,,2.0,11.5,5.0,28.0,0.0,6.0,0.0,0.0,76.0,0.0,0.446031746031746,0.23,33.8,1.0,-78.878121,34.573045,1.0,12.3,66.0,0.0,2014-04-19,6.8,6.8,6.8,6.8,0.8892857142857143,0.9941176470588234,1.0506493506493506,2.084735202492212,5.0494734e-08,7.867604e-07,8.218925e-05,8.218925e-05,1.4557265676967749e-05,2.651924620533733e-05,3.634427176231562e-05,4.164882631439076e-05,-0.3686775918641859,0.0002204249321948737,0.00011573496885830536,4.9600701458984986e-05,2.4800350729492493e-05,3.743396155186929e-05,3.319064489915036e-05,3.7769310438307e-05,4.009342228528112e-05
385,385,385,261,261,261,6.0,12.725101470947266,1.65,,4.0,0.25,7.9,0.91,10.7,1.0,,99.0,117.0,65.33333333333333,2.0857142857142854,0.12,31.3,0.0,-83.900109,45.198867,1.0,7.699999,76.0,0.0,2014-04-22,10.7,10.7,10.7,30.7,3.4451612903225803,2.054098360655737,1.7065934065934067,2.0265027322404374,2.464556e-08,2.464556e-08,7.300668e-05,0.000111274654,3.829049933080351e-05,2.5488622442682185e-05,2.036854767086596e-05,2.0832034789126844e-05,0.0,0.0,0.0,1.1552591786312405e-05,3.239135185140185e-05,1.762787542247679e-05,1.3554587894759607e-05,1.678137959970627e-05,2.2495323719340377e-05
386,386,386,827,827,827,8.0,78.78858184814453,1.33,,1.0,2.5,4.6,28.0,107.5,1.0,,0.0,25.0,154.63333333333333,5.468253968253968,0.15,14.8,0.0,-76.6163,39.3194,0.0,7.4,,0.0,2014-04-30,107.5,107.5,107.5,107.5,7.641935483870967,5.647540983606557,4.969230769230769,3.610109289617486,1.0842734e-05,1.0842734e-05,0.00026933086,0.00026933086,5.020020858689245e-05,3.5805330894634935e-05,3.4999536499758825e-05,3.1787946767383885e-05,0.1974038432140924,2.544763992773369e-05,8.482546945742797e-06,1.1458893823146354e-05,5.370438884710893e-05,3.756566729862243e-05,5.364303433452733e-05,5.246943692327477e-05,4.582004476105794e-05
387,387,387,472,472,472,3.0,6.452566146850586,1.33,46.0,2.5,2.5,5.9,28.23,25.4,,,0.0,30.0,38.76666666666667,1.6555555555555552,0.16,17.7,2.0,-95.204401,47.406774,1.0,,,,2014-04-30,25.4,25.4,25.4,25.4,2.6838709677419352,1.70983606557377,1.278021978021978,1.678142076502732,1.9571226e-12,1.4867603e-05,3.8989012e-05,3.8989012e-05,1.6557976204064973e-05,1.2206015035802764e-05,1.115763220991811e-05,1.5134350599508668e-05,,0.0,0.0,3.4509332181187347e-05,1.9051209164899774e-05,1.1225659363844898e-05,9.595720257493667e-06,9.548204616294242e-06,2.058111749647651e-05
388,388,388,153,153,153,2.0,1.1122561693191528,1.58,61.0,3.0,0.25,5.3,141.14,31.5,0.0,1.0,10.0,107.0,91.75,3.520634920634921,0.08,6.2,0.0,-81.032158,28.316095,1.0,,203.0,0.0,2014-05-01,31.5,31.5,31.5,31.5,3.4451612903225803,3.636065573770492,3.1439560439560443,3.518306010928961,2.4369875e-08,4.508828e-06,9.585381e-05,9.585381e-05,1.6555804468421088e-05,1.7776529934062256e-05,1.6528867050313547e-05,4.233451275093597e-05,0.0,6.0375463363016024e-05,2.0125155060668476e-05,9.468320058658719e-06,1.9850678654620424e-05,3.9531852962682024e-05,4.0423117752652615e-05,3.7787282053614035e-05,3.9263144572032616e-05
389,389,389,899,899,899,15.0,56.85763549804688,1.3,,1.0,2.0,5.6,23.0,107.5,3.0,,0.0,30.0,137.225,5.558730158730159,0.18,27.3,2.0,-76.6651,39.2902,0.0,13.9,,0.0,2014-05-01,107.5,107.5,107.5,107.5,7.825806451612902,5.740983606557377,5.031868131868132,3.612021857923497,7.2261178e-06,1.0842734e-05,6.076325e-05,0.00026933086,5.044107681851188e-05,3.592347997460633e-05,3.502047537689963e-05,3.179745205847692e-05,1.6250824456110415,0.0,1.3846449292032048e-05,9.596320523996837e-06,5.061856791144237e-05,4.7948426072252914e-05,4.981061283615418e-05,4.9546877562534064e-05,4.3944040953647345e-05
390,390,390,834,834,834,35.0,80.41223907470703,1.25,,1.0,3.0,4.8,28.0,118.9,,,3.0,10.0,123.25,4.446031746031746,0.17,17.8,0.0,-73.6527,40.8478,0.0,50.0,,,2014-05-01,118.9,118.9,118.9,118.9,6.732258064516128,4.821311475409836,4.494505494505495,2.822950819672131,2.7695498e-06,3.2637723e-05,0.00049647584,0.00049647584,6.428771143253131e-05,4.135913818640635e-05,3.6626010993412125e-05,4.0693811182955386e-05,,0.0,0.0,0.0,3.5091052268398926e-05,3.4679054806474596e-05,5.930077895754948e-05,5.566333857132122e-05,4.3931449908996e-05
391,391,391,554,554,554,2.0,1.685250997543335,1.45,,1.0,0.5,8.2,0.91,0.0,,,0.0,30.0,0.0,0.0,0.13,33.7,4.0,-115.428969,33.108098,1.0,5.900002,,,2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575498575498575,7.068222e-16,1.1378635e-07,5.801162e-07,5.801162e-07,1.5319114892857333e-07,2.547931141850114e-06,6.682865713501995e-06,2.342677231081096e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463915104224725e-07,1.408504658684251e-06
392,392,392,325,325,325,3.0,6.624058723449707,1.3,61.0,2.0,3.0,7.9,0.21,0.0,5.0,1.0,0.0,15.0,0.0,0.0047619047619047,0.09,29.9,6.0,-97.931857,29.839784,1.0,,203.0,0.0,2014-05-15,0.0,0.0,2.0,2.0,0.0884615384615384,0.086,0.1611111111111111,0.2895270270270271,2.6596326e-14,1.968912e-05,4.3628537e-05,4.3628537e-05,2.0858611998687234e-05,1.920190873013324e-05,2.148148505826024e-05,1.7648231040216192e-05,0.0,0.0,4.299531792639755e-05,2.0246307030902244e-05,1.0123153515451122e-05,4.724138307210524e-06,2.812913771776948e-05,2.4075116016319953e-05,2.0782883439096622e-05
393,393,393,826,826,826,30.0,71.79660034179688,1.4,23.0,2.0,2.0,6.6,9.17,20.8,5.0,1.0,0.0,13.0,80.66666666666667,2.9015873015873024,0.21,28.5,4.0,-87.8107,42.2261,0.0,15.3,15.0,0.0,2014-05-21,11.7,11.7,11.9,11.9,3.083870967741936,2.1180327868852458,1.9901098901098897,2.205464480874317,0.00017991218,0.00017991218,0.00017991218,0.00017991218,2.584689804305295e-05,2.469108803708841e-05,1.8756740434165808e-05,1.5354985841780723e-05,0.4606301699999999,0.0,9.52816117205657e-05,4.0834976971382275e-05,7.300118159037083e-05,4.0916798752732575e-05,4.1630311898188666e-05,3.20446997648105e-05,2.8776245017070323e-05
